action,risk,ats_type,ats_identifier,name,clean_name,board_url,jobs_count,sample_title_1,has_real_domain,domain_to_use,existing_db_name,existing_db_domain
insert,low,greenhouse,linqia,"Linqia","Linqia",https://boards.greenhouse.io/linqia,12,"Backend Engineer (Python and SQL)",no,linqia.greenhouse.ats-placeholder,,
insert,med,ashby,posthog,"PostHog","PostHog",https://jobs.ashbyhq.com/posthog,17,"Technical Ex-Founder",no,posthog.ashby.ats-placeholder,,
insert,med,ashby,nationgraph,"NationGraph","NationGraph",https://jobs.ashbyhq.com/nationgraph,7,"(PHD) Applied Machine Learning Engineer",no,nationgraph.ashby.ats-placeholder,,
insert,low,greenhouse,insightrx,"InsightRX","InsightRX",https://boards.greenhouse.io/insightrx,2,"Account Director",no,insightrx.greenhouse.ats-placeholder,,
insert,high,ashby,impulse,"Impulse (impulselabs.com)","Impulse",https://jobs.ashbyhq.com/impulse,3,"Mechanical Engineer",no,impulse.ashby.ats-placeholder,,
insert,low,greenhouse,itd,"itD","itD",https://boards.greenhouse.io/itd,15,"Client Partner (6047)",no,itd.greenhouse.ats-placeholder,,
insert,low,greenhouse,halcyon,"Halcyon Financial Technology","Halcyon Financial Technology",https://boards.greenhouse.io/halcyon,15,"Account Executive, Quebec",no,halcyon.greenhouse.ats-placeholder,,
insert,low,greenhouse,peakdesign,"Peak Design","Peak Design",https://boards.greenhouse.io/peakdesign,5,"FP&A Manager / Senior FP&A Manager",no,peakdesign.greenhouse.ats-placeholder,,
insert,med,ashby,binti,"Binti","Binti",https://jobs.ashbyhq.com/binti,10,"Enterprise Engagement Lead",no,binti.ashby.ats-placeholder,,
insert,med,ashby,authorium,"Authorium (formerly City Innovate)","Authorium",https://jobs.ashbyhq.com/authorium,5,"Customer Success Manager",no,authorium.ashby.ats-placeholder,,
insert,med,ashby,sesame,"Sesame (sesame.com)","Sesame",https://jobs.ashbyhq.com/sesame,32,"iOS Engineer",no,sesame.ashby.ats-placeholder,,
insert,med,ashby,console,"Console","Console",https://jobs.ashbyhq.com/console,12,"Sr. Product Designer",no,console.ashby.ats-placeholder,,
insert,med,ashby,automat,"Automat","Automat",https://jobs.ashbyhq.com/automat,7,"Applied AI Engineer",no,automat.ashby.ats-placeholder,,
insert,med,ashby,formal,"Formal","Formal",https://jobs.ashbyhq.com/formal,9,"Solutions Engineer",no,formal.ashby.ats-placeholder,,
insert,low,greenhouse,contentful,"Contentful","Contentful",https://boards.greenhouse.io/contentful,89,"Analytical Engineer f/m/d",no,contentful.greenhouse.ats-placeholder,,
insert,low,greenhouse,known,"Known (knowndating.com)","Known",https://boards.greenhouse.io/known,17,"Art Director (Experiential)",no,known.greenhouse.ats-placeholder,,
insert,med,lever,regrello,"Regrello","Regrello",https://jobs.lever.co/regrello,14,"Consultant - Expert Services",no,regrello.lever.ats-placeholder,,
insert,med,ashby,revic,"Revic","Revic",https://jobs.ashbyhq.com/revic,6,"Software Engineer (Full stack)",no,revic.ashby.ats-placeholder,,
insert,low,ashby,sbs-comms,"SBS Comms","SBS Comms",https://jobs.ashbyhq.com/sbs-comms,1,"Public Relations Fellow",no,sbs-comms.ashby.ats-placeholder,,
insert,low,greenhouse,highnote,"Highnote","Highnote",https://boards.greenhouse.io/highnote,8,"Enterprise Account Executive - Issuing",no,highnote.greenhouse.ats-placeholder,,
insert,med,ashby,homevision,"HomeVision","HomeVision",https://jobs.ashbyhq.com/homevision,5,"Fullstack Software Engineer - Hybrid - San Francisco",no,homevision.ashby.ats-placeholder,,
insert,med,lever,snappr,"Snappr","Snappr",https://jobs.lever.co/snappr,24,"AI Image Generation Specialist (Pooling)",no,snappr.lever.ats-placeholder,,
insert,low,greenhouse,fieldwire,"Fieldwire by Hilti","Fieldwire by Hilti",https://boards.greenhouse.io/fieldwire,24,"Backend Software Engineer",no,fieldwire.greenhouse.ats-placeholder,,
insert,low,lever,sambatv,"Samba TV","Samba TV",https://jobs.lever.co/sambatv,69,"Account Executive",no,sambatv.lever.ats-placeholder,,
insert,low,greenhouse,thanx,"Thanx","Thanx",https://boards.greenhouse.io/thanx,11,"Enterprise Account Executive",no,thanx.greenhouse.ats-placeholder,,
insert,med,ashby,sphere,"Sphere (getsphere.com)","Sphere",https://jobs.ashbyhq.com/sphere,12,"Founding Account Executive (Europe)",no,sphere.ashby.ats-placeholder,,
insert,med,ashby,omni,"Omni (omni.co)","Omni",https://jobs.ashbyhq.com/omni,23,"Managing Architect (North America)",no,omni.ashby.ats-placeholder,,
insert,low,greenhouse,metronome,"Metronome","Metronome",https://boards.greenhouse.io/metronome,3,"Solutions Engineer, AI Native",no,metronome.greenhouse.ats-placeholder,,
insert,low,ashby,abby-care,"Abby Care","Abby Care",https://jobs.ashbyhq.com/abby-care,52,"PA - Pittsburgh - RN Clinical Instructor",no,abby-care.ashby.ats-placeholder,,
insert,low,ashby,cambio,"Cambio AI","Cambio AI",https://jobs.ashbyhq.com/cambio,2,"Enterprise Account Executive",no,cambio.ashby.ats-placeholder,,
skip-ats,low,greenhouse,afresh,"Afresh","Afresh",https://boards.greenhouse.io/afresh,20,"Enterprise Account Executive",no,afresh.greenhouse.ats-placeholder,,
insert,low,greenhouse,appsflyer,"AppsFlyer","AppsFlyer",https://boards.greenhouse.io/appsflyer,59,"Account Executive China",no,appsflyer.greenhouse.ats-placeholder,,
insert,med,ashby,solidroad,"Solidroad","Solidroad",https://jobs.ashbyhq.com/solidroad,9,"Senior Software Engineer",no,solidroad.ashby.ats-placeholder,,
insert,low,greenhouse,glydways,"Glydways","Glydways",https://boards.greenhouse.io/glydways,11,"Autonomy Integration Software Engineer",no,glydways.greenhouse.ats-placeholder,,
insert,med,ashby,fleetworks,"FleetWorks","FleetWorks",https://jobs.ashbyhq.com/fleetworks,11,"Get In Touch",no,fleetworks.ashby.ats-placeholder,,
insert,low,lever,brightmachines,"Bright Machines","Bright Machines",https://jobs.lever.co/brightmachines,26,"Assembly Technicians",no,brightmachines.lever.ats-placeholder,,
insert,high,lever,kapwing,"Kapwing","Kapwing",https://jobs.lever.co/kapwing,1,"YouTube Video Creator and Manager",no,kapwing.lever.ats-placeholder,,
insert,high,ashby,continue,"Continue","Continue",https://jobs.ashbyhq.com/continue,3,"Software Engineer (New grad)",no,continue.ashby.ats-placeholder,,
update-by-name,med,ashby,harperinsure,"Harper (harperinsure.com)","Harper",https://jobs.ashbyhq.com/harperinsure,20,"Field Marketing Manager",no,waas-harper.placeholder,"Harper",waas-harper.placeholder
insert,med,lever,aquabyte,"Aquabyte","Aquabyte",https://jobs.lever.co/aquabyte,11,"Computer Vision Engineer",no,aquabyte.lever.ats-placeholder,,
insert,med,ashby,mach9,"Mach9","Mach9",https://jobs.ashbyhq.com/mach9,6,"Account Executive",no,mach9.ashby.ats-placeholder,,
insert,high,ashby,beacons,"Beacons","Beacons",https://jobs.ashbyhq.com/beacons,1,"Senior Software Engineer",no,beacons.ashby.ats-placeholder,,
insert,low,greenhouse,guidepoint,"Guidepoint","Guidepoint",https://boards.greenhouse.io/guidepoint,116,"2026 Campus, Client Service Associate",no,guidepoint.greenhouse.ats-placeholder,,
insert,med,ashby,flux,"Flux (flux.ai)","Flux",https://jobs.ashbyhq.com/flux,15,"Senior Platform Engineer ",no,flux.ashby.ats-placeholder,,
insert,med,ashby,coworker,"Coworker.ai","Coworker.ai",https://jobs.ashbyhq.com/coworker,5,"Software Engineer",no,coworker.ashby.ats-placeholder,,
insert,low,greenhouse,acumen,"Acumen Solutions","Acumen Solutions",https://boards.greenhouse.io/acumen,9,"Associate Director, Acumen Academy Pakistan",no,acumen.greenhouse.ats-placeholder,,
insert,low,greenhouse,via,"Via","Via",https://boards.greenhouse.io/via,158,"ABM (Account-Based Marketing) Associate ",no,via.greenhouse.ats-placeholder,,
insert,med,ashby,zip,"Zip","Zip",https://jobs.ashbyhq.com/zip,120,"Senior / Principal Product Manager",no,zip.ashby.ats-placeholder,,
insert,med,lever,thuma,"Thuma","Thuma",https://jobs.lever.co/thuma,19,"Associate Director of Product Compliance",no,thuma.lever.ats-placeholder,,
insert,low,ashby,probablygenetic,"Probably Genetic","Probably Genetic",https://jobs.ashbyhq.com/probablygenetic,3,"Senior Software Engineer",no,probablygenetic.ashby.ats-placeholder,,
insert,high,lever,hint,"Hint","Hint",https://jobs.lever.co/hint,2,"Customer Service EAS Specialist",no,hint.lever.ats-placeholder,,
insert,low,greenhouse,loka,"Loka","Loka",https://boards.greenhouse.io/loka,1,"Part-Time Personal Assistant / Household Support (10 hrs/week, Los Altos) ",no,loka.greenhouse.ats-placeholder,,
insert,low,lever,crossing-minds,"Crossing Minds","Crossing Minds",https://jobs.lever.co/crossing-minds,4,"Applied Machine Learning Internship",no,crossing-minds.lever.ats-placeholder,,
update-by-name,med,ashby,exa,"Exa (exa.ai)","Exa",https://jobs.ashbyhq.com/exa,34,"Account Executive",no,exa.ai,"Exa",exa.ai
insert,low,greenhouse,moloco,"Moloco","Moloco",https://boards.greenhouse.io/moloco,70,"Applied Scientist II (응용 과학자 II)",no,moloco.greenhouse.ats-placeholder,,
insert,high,ashby,rhythms,"Rhythms","Rhythms",https://jobs.ashbyhq.com/rhythms,3,"Sales Account Executive (AE)",no,rhythms.ashby.ats-placeholder,,
insert,low,greenhouse,attentive,"Attentive","Attentive",https://boards.greenhouse.io/attentive,58,"Account Executive, Mid-Market",no,attentive.greenhouse.ats-placeholder,,
insert,low,smartrecruiters,augmentcxm,"Augment CXM","Augment CXM",https://careers.smartrecruiters.com/augmentcxm,8,"Lead/Senior Front End Engineer",no,augmentcxm.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,ansa,"Ansa","Ansa",https://boards.greenhouse.io/ansa,5,"Customer Success Manager",no,ansa.greenhouse.ats-placeholder,,
skip-ats,low,greenhouse,komodohealth,"Komodo Health","Komodo Health",https://boards.greenhouse.io/komodohealth,40,"Account Executive - AVP, Sales (Commercial)",no,komodohealth.greenhouse.ats-placeholder,,
insert,med,ashby,tailor,"Tailor","Tailor",https://jobs.ashbyhq.com/tailor,36,"Business [新卒採用]",no,tailor.ashby.ats-placeholder,,
insert,low,lever,visotrust,"VISO Trust","VISO Trust",https://jobs.lever.co/visotrust,1,"Software Engineer - AI",no,visotrust.lever.ats-placeholder,,
insert,low,greenhouse,pallet,"Pallet","Pallet",https://boards.greenhouse.io/pallet,13,"Agent Product Manager (Enterprise)",no,pallet.greenhouse.ats-placeholder,,
insert,low,ashby,charta-health,"Charta Health","Charta Health",https://jobs.ashbyhq.com/charta-health,15,"Staff Product Manager",no,charta-health.ashby.ats-placeholder,,
insert,med,ashby,sprig,"Sprig","Sprig",https://jobs.ashbyhq.com/sprig,7,"Research Partner- Contract",no,sprig.ashby.ats-placeholder,,
insert,low,ashby,pax-historia,"Pax Historia","Pax Historia",https://jobs.ashbyhq.com/pax-historia,3,"Founding Engineer (Full Stack Web)",no,pax-historia.ashby.ats-placeholder,,
insert,med,ashby,airgarage,"AirGarage","AirGarage",https://jobs.ashbyhq.com/airgarage,5,"Account Executive",no,airgarage.ashby.ats-placeholder,,
insert,med,ashby,finvest,"Finvest","Finvest",https://jobs.ashbyhq.com/finvest,5,"Senior Backend Engineer",no,finvest.ashby.ats-placeholder,,
insert,low,greenhouse,fortisgames,"Fortis Games","Fortis Games",https://boards.greenhouse.io/fortisgames,34,"AI Solution Architect (Workplace)",no,fortisgames.greenhouse.ats-placeholder,,
insert,low,ashby,axiombio,"Axiom Bio","Axiom Bio",https://jobs.ashbyhq.com/axiombio,7,"Product Engineer",no,axiombio.ashby.ats-placeholder,,
insert,med,ashby,factory,"Factory (factory.ai)","Factory",https://jobs.ashbyhq.com/factory,30,"People Operations",no,factory.ashby.ats-placeholder,,
insert,low,greenhouse,highwire,"Highwire (teamhighwire.com)","Highwire",https://boards.greenhouse.io/highwire,39,"Account Executive, Public Relations (B2B Technology)",no,highwire.greenhouse.ats-placeholder,,
insert,low,greenhouse,qualia,"Qualia","Qualia",https://boards.greenhouse.io/qualia,20,"Billing Operations Lead",no,qualia.greenhouse.ats-placeholder,,
insert,low,ashby,nuna,"Nuna Inc.","Nuna Inc.",https://jobs.ashbyhq.com/nuna,4,"Lead Data Engineer",no,nuna.ashby.ats-placeholder,,
insert,med,ashby,meter,"Meter (meter.com)","Meter",https://jobs.ashbyhq.com/meter,66,"Marketing, Majors",no,meter.ashby.ats-placeholder,,
insert,low,greenhouse,guild,"Guild.ai","Guild.ai",https://boards.greenhouse.io/guild,13,"Director, Academy Product ­& AI",no,guild.greenhouse.ats-placeholder,,
insert,low,greenhouse,emtrain,"Emtrain","Emtrain",https://boards.greenhouse.io/emtrain,2,"Demand Generation Specialist",no,emtrain.greenhouse.ats-placeholder,,
insert,med,ashby,joinarc,"Arc (joinarc.com)","Arc",https://jobs.ashbyhq.com/joinarc,7,"Product Designer",no,joinarc.ashby.ats-placeholder,,
insert,low,ashby,ema,"Ema Unlimited","Ema Unlimited",https://jobs.ashbyhq.com/ema,30,"Solutions Architect",no,ema.ashby.ats-placeholder,,
insert,low,greenhouse,truework,"Truework","Truework",https://boards.greenhouse.io/truework,1,"Senior Software Engineer",no,truework.greenhouse.ats-placeholder,,
insert,low,greenhouse,earnest,"Earnest","Earnest",https://boards.greenhouse.io/earnest,10,"Analytics Engineer II",no,earnest.greenhouse.ats-placeholder,,
insert,low,greenhouse,fluency,"Fluency (usefluency.com)","Fluency",https://boards.greenhouse.io/fluency,4,"IT Ops Analyst",no,fluency.greenhouse.ats-placeholder,,
insert,low,ashby,multiply,"Multiply Labs","Multiply Labs",https://jobs.ashbyhq.com/multiply,3,"Mortgage Loan Originator",no,multiply.ashby.ats-placeholder,,
insert,med,lever,peoplegrove,"PeopleGrove","PeopleGrove",https://jobs.lever.co/peoplegrove,7,"Client Success Manager",no,peoplegrove.lever.ats-placeholder,,
insert,med,lever,agiloft,"Agiloft","Agiloft",https://jobs.lever.co/agiloft,13,"AI Data Platform Lead",no,agiloft.lever.ats-placeholder,,
insert,low,lever,pendulum,"Pendulum Therapeutics","Pendulum Therapeutics",https://jobs.lever.co/pendulum,8,"Apply for your Dream Job",no,pendulum.lever.ats-placeholder,,
insert,low,smartrecruiters,livenationentertainment,"Live Nation Entertainment","Live Nation Entertainment",https://careers.smartrecruiters.com/livenationentertainment,6,"Facilities Coordinator",no,livenationentertainment.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,flex,"The Flex","The Flex",https://boards.greenhouse.io/flex,71,"Account Executive, SMB",no,flex.greenhouse.ats-placeholder,,
insert,low,ashby,gradient,"Gradient Ventures","Gradient Ventures",https://jobs.ashbyhq.com/gradient,5,"Gradient Ascent Program 🚀",no,gradient.ashby.ats-placeholder,,
skip-ats,low,greenhouse,twilio,"Twilio","Twilio",https://boards.greenhouse.io/twilio,152,"Account Executive",no,twilio.greenhouse.ats-placeholder,,
insert,low,greenhouse,fractalsoftware,"Fractal Software","Fractal Software",https://boards.greenhouse.io/fractalsoftware,1,"Portfolio Founding Account Executive ",no,fractalsoftware.greenhouse.ats-placeholder,,
insert,med,ashby,delphi,"Delphi","Delphi",https://jobs.ashbyhq.com/delphi,7,"VP Engineering",no,delphi.ashby.ats-placeholder,,
insert,low,smartrecruiters,bebo,"Bebo","Bebo",https://careers.smartrecruiters.com/bebo,2,"f",no,bebo.smartrecruiters.ats-placeholder,,
insert,med,ashby,tarro,"Tarro","Tarro",https://jobs.ashbyhq.com/tarro,42,"Data Engineer",no,tarro.ashby.ats-placeholder,,
insert,low,smartrecruiters,demandmatrix,"DemandMatrix","DemandMatrix",https://careers.smartrecruiters.com/demandmatrix,6,"Project Manager",no,demandmatrix.smartrecruiters.ats-placeholder,,
insert,low,lever,curai,"Curai Health","Curai Health",https://jobs.lever.co/curai,6,"Clinical Operations Specialist",no,curai.lever.ats-placeholder,,
insert,med,ashby,seamflow,"Seamflow","Seamflow",https://jobs.ashbyhq.com/seamflow,4,"Applied AI Engineer",no,seamflow.ashby.ats-placeholder,,
insert,med,ashby,yobi,"Yobi","Yobi",https://jobs.ashbyhq.com/yobi,9,"Machine Learning Engineer - Applied / Product",no,yobi.ashby.ats-placeholder,,
insert,med,ashby,stellic,"Stellic","Stellic",https://jobs.ashbyhq.com/stellic,13,"Senior Full Stack Engineer",no,stellic.ashby.ats-placeholder,,
insert,low,smartrecruiters,tidepool,"Tidepool","Tidepool",https://careers.smartrecruiters.com/tidepool,1,"Senior Product Designer, Tidepool Data Platform ",no,tidepool.smartrecruiters.ats-placeholder,,
insert,low,greenhouse,unknownworlds,"Unknown Worlds Entertainment","Unknown Worlds Entertainment",https://boards.greenhouse.io/unknownworlds,1,"General Application",no,unknownworlds.greenhouse.ats-placeholder,,
insert,low,lever,bluebottlecoffee,"Blue Bottle Coffee","Blue Bottle Coffee",https://jobs.lever.co/bluebottlecoffee,66,"(인재풀) Barista - 서울/경기/인천 Seoul Metropolitan",no,bluebottlecoffee.lever.ats-placeholder,,
insert,low,ashby,ferryhealth,"Ferry Health","Ferry Health",https://jobs.ashbyhq.com/ferryhealth,3,"Case Manager",no,ferryhealth.ashby.ats-placeholder,,
insert,low,greenhouse,bloomreach,"Bloomreach","Bloomreach",https://boards.greenhouse.io/bloomreach,68,"AI Customer Lifecycle Manager",no,bloomreach.greenhouse.ats-placeholder,,
insert,low,ashby,cape,"Cape Productions","Cape Productions",https://jobs.ashbyhq.com/cape,20,"Software Engineer",no,cape.ashby.ats-placeholder,,
insert,low,ashby,parashift,"PARASHIFT - Intelligent Document Processing (IDP)","PARASHIFT - Intelligent Document Processing",https://jobs.ashbyhq.com/parashift,5,"Marketing Manager",no,parashift.ashby.ats-placeholder,,
insert,low,greenhouse,careervillage,"CareerVillage","CareerVillage",https://boards.greenhouse.io/careervillage,1,"Product Marketing Specialist - Contractor",no,careervillage.greenhouse.ats-placeholder,,
insert,med,ashby,foursquare,"Foursquare","Foursquare",https://jobs.ashbyhq.com/foursquare,4,"Sales Associate",no,foursquare.ashby.ats-placeholder,,
insert,low,greenhouse,forward,"Forward","Forward",https://boards.greenhouse.io/forward,7,"Founding Growth Marketing Director",no,forward.greenhouse.ats-placeholder,,
insert,med,lever,investorflow,"InvestorFlow","InvestorFlow",https://jobs.lever.co/investorflow,18,"AI Product Builder, Associate",no,investorflow.lever.ats-placeholder,,
insert,low,smartrecruiters,devsinc,"Devsinc","Devsinc",https://careers.smartrecruiters.com/devsinc,9,"Senior Java Developer",no,devsinc.smartrecruiters.ats-placeholder,,
insert,low,ashby,echo,"Echo Labs","Echo Labs",https://jobs.ashbyhq.com/echo,21,"ML Research Engineer, Speech",no,echo.ashby.ats-placeholder,,
insert,low,ashby,tilt,"Tilt Finance","Tilt Finance",https://jobs.ashbyhq.com/tilt,10,"Strategy & Operations Manager - Categories",no,tilt.ashby.ats-placeholder,,
insert,low,ashby,vivid,"Vivid Vision","Vivid Vision",https://jobs.ashbyhq.com/vivid,2,"Senior Software Engineer",no,vivid.ashby.ats-placeholder,,
insert,low,ashby,light,"Light Field Lab","Light Field Lab",https://jobs.ashbyhq.com/light,5,"Marketing",no,light.ashby.ats-placeholder,,
insert,high,lever,tesorio,"Tesorio","Tesorio",https://jobs.lever.co/tesorio,1,"Senior Full Stack Software Engineer",no,tesorio.lever.ats-placeholder,,
insert,low,greenhouse,toloka,"Toloka","Toloka",https://boards.greenhouse.io/toloka,12,"Associate Commercial Contracts Counsel",no,toloka.greenhouse.ats-placeholder,,
